Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto (CPC),Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"QCL","Cultivos y productos de ganadería","180","República Democrática del Congo","5510","Producción","01610","Café, verde","2014","2014","toneladas","28233","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","180","República Democrática del Congo","5510","Producción","01610","Café, verde","2015","2015","toneladas","30999.41","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","180","República Democrática del Congo","5510","Producción","01610","Café, verde","2016","2016","toneladas","29644.37","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","180","República Democrática del Congo","5510","Producción","01610","Café, verde","2017","2017","toneladas","40342.18","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","180","República Democrática del Congo","5510","Producción","01610","Café, verde","2018","2018","toneladas","51485","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","180","República Democrática del Congo","5510","Producción","01610","Café, verde","2019","2019","toneladas","52940","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","180","República Democrática del Congo","5510","Producción","01610","Café, verde","2020","2020","toneladas","53303","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","180","República Democrática del Congo","5510","Producción","01610","Café, verde","2021","2021","toneladas","54107.82","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","180","República Democrática del Congo","5510","Producción","01610","Café, verde","2022","2022","toneladas","58837.36","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","418","República Democrática Popular Lao","5510","Producción","01610","Café, verde","2013","2013","toneladas","92045","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","418","República Democrática Popular Lao","5510","Producción","01610","Café, verde","2014","2014","toneladas","113580","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","418","República Democrática Popular Lao","5510","Producción","01610","Café, verde","2015","2015","toneladas","135925","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","418","República Democrática Popular Lao","5510","Producción","01610","Café, verde","2016","2016","toneladas","136600","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","418","República Democrática Popular Lao","5510","Producción","01610","Café, verde","2017","2017","toneladas","150795","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","418","República Democrática Popular Lao","5510","Producción","01610","Café, verde","2018","2018","toneladas","154435","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","418","República Democrática Popular Lao","5510","Producción","01610","Café, verde","2019","2019","toneladas","171380","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","418","República Democrática Popular Lao","5510","Producción","01610","Café, verde","2020","2020","toneladas","158190","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","418","República Democrática Popular Lao","5510","Producción","01610","Café, verde","2021","2021","toneladas","161200","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","418","República Democrática Popular Lao","5510","Producción","01610","Café, verde","2022","2022","toneladas","171000","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","214","República Dominicana","5510","Producción","01610","Café, verde","2013","2013","toneladas","18552.12","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","214","República Dominicana","5510","Producción","01610","Café, verde","2014","2014","toneladas","13213.28","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","214","República Dominicana","5510","Producción","01610","Café, verde","2015","2015","toneladas","9888.42","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","214","República Dominicana","5510","Producción","01610","Café, verde","2016","2016","toneladas","11470.58","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","214","República Dominicana","5510","Producción","01610","Café, verde","2017","2017","toneladas","15241","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","214","República Dominicana","5510","Producción","01610","Café, verde","2018","2018","toneladas","18416.04","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","214","República Dominicana","5510","Producción","01610","Café, verde","2019","2019","toneladas","13873.31","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","214","República Dominicana","5510","Producción","01610","Café, verde","2020","2020","toneladas","15380.93","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","214","República Dominicana","5510","Producción","01610","Café, verde","2021","2021","toneladas","16186.14","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","214","República Dominicana","5510","Producción","01610","Café, verde","2022","2022","toneladas","20577.02","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","834","República Unida de Tanzanía","5510","Producción","01610","Café, verde","2013","2013","toneladas","71200","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","834","República Unida de Tanzanía","5510","Producción","01610","Café, verde","2014","2014","toneladas","48982","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","834","República Unida de Tanzanía","5510","Producción","01610","Café, verde","2015","2015","toneladas","42674","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","834","República Unida de Tanzanía","5510","Producción","01610","Café, verde","2016","2016","toneladas","60921","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","834","República Unida de Tanzanía","5510","Producción","01610","Café, verde","2017","2017","toneladas","47693","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","834","República Unida de Tanzanía","5510","Producción","01610","Café, verde","2018","2018","toneladas","45254","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","834","República Unida de Tanzanía","5510","Producción","01610","Café, verde","2019","2019","toneladas","68147","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","834","República Unida de Tanzanía","5510","Producción","01610","Café, verde","2020","2020","toneladas","60651","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","834","República Unida de Tanzanía","5510","Producción","01610","Café, verde","2021","2021","toneladas","73027","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","834","República Unida de Tanzanía","5510","Producción","01610","Café, verde","2022","2022","toneladas","67200","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","646","Rwanda","5510","Producción","01610","Café, verde","2013","2013","toneladas","18346","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","646","Rwanda","5510","Producción","01610","Café, verde","2014","2014","toneladas","16379","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","646","Rwanda","5510","Producción","01610","Café, verde","2015","2015","toneladas","21808","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","646","Rwanda","5510","Producción","01610","Café, verde","2016","2016","toneladas","24689.41","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","646","Rwanda","5510","Producción","01610","Café, verde","2017","2017","toneladas","31717.52","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","646","Rwanda","5510","Producción","01610","Café, verde","2018","2018","toneladas","38643.34","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","646","Rwanda","5510","Producción","01610","Café, verde","2019","2019","toneladas","29366.01","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","646","Rwanda","5510","Producción","01610","Café, verde","2020","2020","toneladas","20459","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","646","Rwanda","5510","Producción","01610","Café, verde","2021","2021","toneladas","19466.88","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","646","Rwanda","5510","Producción","01610","Café, verde","2022","2022","toneladas","18945.39","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","882","Samoa","5510","Producción","01610","Café, verde","2013","2013","toneladas","11","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","882","Samoa","5510","Producción","01610","Café, verde","2014","2014","toneladas","11.22","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","882","Samoa","5510","Producción","01610","Café, verde","2015","2015","toneladas","11.13","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","882","Samoa","5510","Producción","01610","Café, verde","2016","2016","toneladas","11.27","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","882","Samoa","5510","Producción","01610","Café, verde","2017","2017","toneladas","11.43","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","882","Samoa","5510","Producción","01610","Café, verde","2018","2018","toneladas","11.7","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","882","Samoa","5510","Producción","01610","Café, verde","2019","2019","toneladas","11.47","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","882","Samoa","5510","Producción","01610","Café, verde","2020","2020","toneladas","11.53","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","882","Samoa","5510","Producción","01610","Café, verde","2021","2021","toneladas","11.57","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","882","Samoa","5510","Producción","01610","Café, verde","2022","2022","toneladas","11.52","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","670","San Vicente y las Granadinas","5510","Producción","01610","Café, verde","2013","2013","toneladas","175","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","670","San Vicente y las Granadinas","5510","Producción","01610","Café, verde","2014","2014","toneladas","177.28","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","670","San Vicente y las Granadinas","5510","Producción","01610","Café, verde","2015","2015","toneladas","180.61","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","670","San Vicente y las Granadinas","5510","Producción","01610","Café, verde","2016","2016","toneladas","184.4","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","670","San Vicente y las Granadinas","5510","Producción","01610","Café, verde","2017","2017","toneladas","187.31","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","670","San Vicente y las Granadinas","5510","Producción","01610","Café, verde","2018","2018","toneladas","189.22","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","670","San Vicente y las Granadinas","5510","Producción","01610","Café, verde","2019","2019","toneladas","183.31","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","670","San Vicente y las Granadinas","5510","Producción","01610","Café, verde","2020","2020","toneladas","181.71","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","670","San Vicente y las Granadinas","5510","Producción","01610","Café, verde","2021","2021","toneladas","180.99","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","670","San Vicente y las Granadinas","5510","Producción","01610","Café, verde","2022","2022","toneladas","180.25","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","662","Santa Lucía","5510","Producción","01610","Café, verde","2013","2013","toneladas","0","M","Valor ausente (los datos no pueden existir, no aplicable)",""
"QCL","Cultivos y productos de ganadería","662","Santa Lucía","5510","Producción","01610","Café, verde","2014","2014","toneladas","0","M","Valor ausente (los datos no pueden existir, no aplicable)",""
"QCL","Cultivos y productos de ganadería","662","Santa Lucía","5510","Producción","01610","Café, verde","2015","2015","toneladas","0","M","Valor ausente (los datos no pueden existir, no aplicable)",""
"QCL","Cultivos y productos de ganadería","662","Santa Lucía","5510","Producción","01610","Café, verde","2016","2016","toneladas","0","M","Valor ausente (los datos no pueden existir, no aplicable)",""
"QCL","Cultivos y productos de ganadería","662","Santa Lucía","5510","Producción","01610","Café, verde","2017","2017","toneladas","0","M","Valor ausente (los datos no pueden existir, no aplicable)",""
"QCL","Cultivos y productos de ganadería","662","Santa Lucía","5510","Producción","01610","Café, verde","2018","2018","toneladas","0","M","Valor ausente (los datos no pueden existir, no aplicable)",""
"QCL","Cultivos y productos de ganadería","662","Santa Lucía","5510","Producción","01610","Café, verde","2019","2019","toneladas","0","M","Valor ausente (los datos no pueden existir, no aplicable)",""
"QCL","Cultivos y productos de ganadería","662","Santa Lucía","5510","Producción","01610","Café, verde","2020","2020","toneladas","0","M","Valor ausente (los datos no pueden existir, no aplicable)",""
"QCL","Cultivos y productos de ganadería","662","Santa Lucía","5510","Producción","01610","Café, verde","2021","2021","toneladas","0","M","Valor ausente (los datos no pueden existir, no aplicable)",""
"QCL","Cultivos y productos de ganadería","662","Santa Lucía","5510","Producción","01610","Café, verde","2022","2022","toneladas","0","M","Valor ausente (los datos no pueden existir, no aplicable)",""
"QCL","Cultivos y productos de ganadería","678","Santo Tomé y Príncipe","5510","Producción","01610","Café, verde","2013","2013","toneladas","3.9","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","678","Santo Tomé y Príncipe","5510","Producción","01610","Café, verde","2014","2014","toneladas","8.03","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","678","Santo Tomé y Príncipe","5510","Producción","01610","Café, verde","2015","2015","toneladas","8.61","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","678","Santo Tomé y Príncipe","5510","Producción","01610","Café, verde","2016","2016","toneladas","6.84","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","678","Santo Tomé y Príncipe","5510","Producción","01610","Café, verde","2017","2017","toneladas","7.83","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","678","Santo Tomé y Príncipe","5510","Producción","01610","Café, verde","2018","2018","toneladas","7.62","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","678","Santo Tomé y Príncipe","5510","Producción","01610","Café, verde","2019","2019","toneladas","6.54","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","678","Santo Tomé y Príncipe","5510","Producción","01610","Café, verde","2020","2020","toneladas","7.62","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","678","Santo Tomé y Príncipe","5510","Producción","01610","Café, verde","2021","2021","toneladas","7.56","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","678","Santo Tomé y Príncipe","5510","Producción","01610","Café, verde","2022","2022","toneladas","7.54","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","694","Sierra Leona","5510","Producción","01610","Café, verde","2013","2013","toneladas","36000","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","694","Sierra Leona","5510","Producción","01610","Café, verde","2014","2014","toneladas","2756","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","694","Sierra Leona","5510","Producción","01610","Café, verde","2015","2015","toneladas","2756","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","694","Sierra Leona","5510","Producción","01610","Café, verde","2016","2016","toneladas","2275","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","694","Sierra Leona","5510","Producción","01610","Café, verde","2017","2017","toneladas","2277","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","694","Sierra Leona","5510","Producción","01610","Café, verde","2018","2018","toneladas","2685","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","694","Sierra Leona","5510","Producción","01610","Café, verde","2019","2019","toneladas","2400","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","694","Sierra Leona","5510","Producción","01610","Café, verde","2020","2020","toneladas","2400","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","694","Sierra Leona","5510","Producción","01610","Café, verde","2021","2021","toneladas","2400","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","694","Sierra Leona","5510","Producción","01610","Café, verde","2022","2022","toneladas","2580","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","144","Sri Lanka","5510","Producción","01610","Café, verde","2013","2013","toneladas","5570","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","144","Sri Lanka","5510","Producción","01610","Café, verde","2014","2014","toneladas","6089","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","144","Sri Lanka","5510","Producción","01610","Café, verde","2015","2015","toneladas","5866.3","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","144","Sri Lanka","5510","Producción","01610","Café, verde","2016","2016","toneladas","5593","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","144","Sri Lanka","5510","Producción","01610","Café, verde","2017","2017","toneladas","5431","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","144","Sri Lanka","5510","Producción","01610","Café, verde","2018","2018","toneladas","6445","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","144","Sri Lanka","5510","Producción","01610","Café, verde","2019","2019","toneladas","4887","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","144","Sri Lanka","5510","Producción","01610","Café, verde","2020","2020","toneladas","6724.6","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","144","Sri Lanka","5510","Producción","01610","Café, verde","2021","2021","toneladas","5306.2","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","144","Sri Lanka","5510","Producción","01610","Café, verde","2022","2022","toneladas","4828","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","740","Suriname","5510","Producción","01610","Café, verde","2013","2013","toneladas","5.97","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","740","Suriname","5510","Producción","01610","Café, verde","2014","2014","toneladas","5.87","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","740","Suriname","5510","Producción","01610","Café, verde","2015","2015","toneladas","6","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","740","Suriname","5510","Producción","01610","Café, verde","2016","2016","toneladas","5.53","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","740","Suriname","5510","Producción","01610","Café, verde","2017","2017","toneladas","5.8","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","740","Suriname","5510","Producción","01610","Café, verde","2018","2018","toneladas","5.78","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","740","Suriname","5510","Producción","01610","Café, verde","2019","2019","toneladas","5.7","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","740","Suriname","5510","Producción","01610","Café, verde","2020","2020","toneladas","5.76","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","740","Suriname","5510","Producción","01610","Café, verde","2021","2021","toneladas","5.75","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","740","Suriname","5510","Producción","01610","Café, verde","2022","2022","toneladas","5.74","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","764","Tailandia","5510","Producción","01610","Café, verde","2013","2013","toneladas","37569","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","764","Tailandia","5510","Producción","01610","Café, verde","2014","2014","toneladas","37950","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","764","Tailandia","5510","Producción","01610","Café, verde","2015","2015","toneladas","26089","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","764","Tailandia","5510","Producción","01610","Café, verde","2016","2016","toneladas","30579","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","764","Tailandia","5510","Producción","01610","Café, verde","2017","2017","toneladas","25909","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","764","Tailandia","5510","Producción","01610","Café, verde","2018","2018","toneladas","23619","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","764","Tailandia","5510","Producción","01610","Café, verde","2019","2019","toneladas","26424.38","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","764","Tailandia","5510","Producción","01610","Café, verde","2020","2020","toneladas","22483","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","764","Tailandia","5510","Producción","01610","Café, verde","2021","2021","toneladas","21774.51","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","764","Tailandia","5510","Producción","01610","Café, verde","2022","2022","toneladas","18688.52","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","626","Timor-Leste","5510","Producción","01610","Café, verde","2013","2013","toneladas","4800","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","626","Timor-Leste","5510","Producción","01610","Café, verde","2014","2014","toneladas","6660","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","626","Timor-Leste","5510","Producción","01610","Café, verde","2015","2015","toneladas","3540","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","626","Timor-Leste","5510","Producción","01610","Café, verde","2016","2016","toneladas","4920","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","626","Timor-Leste","5510","Producción","01610","Café, verde","2017","2017","toneladas","3900","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","626","Timor-Leste","5510","Producción","01610","Café, verde","2018","2018","toneladas","8340","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","626","Timor-Leste","5510","Producción","01610","Café, verde","2019","2019","toneladas","6180","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","626","Timor-Leste","5510","Producción","01610","Café, verde","2020","2020","toneladas","9040.6","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","626","Timor-Leste","5510","Producción","01610","Café, verde","2021","2021","toneladas","13313.98","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","626","Timor-Leste","5510","Producción","01610","Café, verde","2022","2022","toneladas","11674.19","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","768","Togo","5510","Producción","01610","Café, verde","2013","2013","toneladas","10950","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","768","Togo","5510","Producción","01610","Café, verde","2014","2014","toneladas","15500","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","768","Togo","5510","Producción","01610","Café, verde","2015","2015","toneladas","16093","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","768","Togo","5510","Producción","01610","Café, verde","2016","2016","toneladas","17933","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","768","Togo","5510","Producción","01610","Café, verde","2017","2017","toneladas","18476","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","768","Togo","5510","Producción","01610","Café, verde","2018","2018","toneladas","19076","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","768","Togo","5510","Producción","01610","Café, verde","2019","2019","toneladas","21316","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","768","Togo","5510","Producción","01610","Café, verde","2020","2020","toneladas","22006","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","768","Togo","5510","Producción","01610","Café, verde","2021","2021","toneladas","23106","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","768","Togo","5510","Producción","01610","Café, verde","2022","2022","toneladas","25132","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","776","Tonga","5510","Producción","01610","Café, verde","2013","2013","toneladas","15","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","776","Tonga","5510","Producción","01610","Café, verde","2014","2014","toneladas","14.86","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","776","Tonga","5510","Producción","01610","Café, verde","2015","2015","toneladas","15.99","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","776","Tonga","5510","Producción","01610","Café, verde","2016","2016","toneladas","15.28","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","776","Tonga","5510","Producción","01610","Café, verde","2017","2017","toneladas","15.2","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","776","Tonga","5510","Producción","01610","Café, verde","2018","2018","toneladas","15.22","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","776","Tonga","5510","Producción","01610","Café, verde","2019","2019","toneladas","15.39","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","776","Tonga","5510","Producción","01610","Café, verde","2020","2020","toneladas","15.21","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","776","Tonga","5510","Producción","01610","Café, verde","2021","2021","toneladas","15.16","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","776","Tonga","5510","Producción","01610","Café, verde","2022","2022","toneladas","15.12","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","780","Trinidad y Tabago","5510","Producción","01610","Café, verde","2013","2013","toneladas","51.25","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","780","Trinidad y Tabago","5510","Producción","01610","Café, verde","2014","2014","toneladas","51.16","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","780","Trinidad y Tabago","5510","Producción","01610","Café, verde","2015","2015","toneladas","30.79","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","780","Trinidad y Tabago","5510","Producción","01610","Café, verde","2016","2016","toneladas","707","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","780","Trinidad y Tabago","5510","Producción","01610","Café, verde","2017","2017","toneladas","707","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","780","Trinidad y Tabago","5510","Producción","01610","Café, verde","2018","2018","toneladas","720","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","780","Trinidad y Tabago","5510","Producción","01610","Café, verde","2019","2019","toneladas","800","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","780","Trinidad y Tabago","5510","Producción","01610","Café, verde","2020","2020","toneladas","624.67","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","780","Trinidad y Tabago","5510","Producción","01610","Café, verde","2021","2021","toneladas","592.15","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","780","Trinidad y Tabago","5510","Producción","01610","Café, verde","2022","2022","toneladas","680.74","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","800","Uganda","5510","Producción","01610","Café, verde","2013","2013","toneladas","222894","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","800","Uganda","5510","Producción","01610","Café, verde","2014","2014","toneladas","220135","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","800","Uganda","5510","Producción","01610","Café, verde","2015","2015","toneladas","229149","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","800","Uganda","5510","Producción","01610","Café, verde","2016","2016","toneladas","243061","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","800","Uganda","5510","Producción","01610","Café, verde","2017","2017","toneladas","302063","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","800","Uganda","5510","Producción","01610","Café, verde","2018","2018","toneladas","284225","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","800","Uganda","5510","Producción","01610","Café, verde","2019","2019","toneladas","313933","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","800","Uganda","5510","Producción","01610","Café, verde","2020","2020","toneladas","360103","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","800","Uganda","5510","Producción","01610","Café, verde","2021","2021","toneladas","414007","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","800","Uganda","5510","Producción","01610","Café, verde","2022","2022","toneladas","393900","X","Cifra de fuentes internacionales","Cifras no oficiales"
"QCL","Cultivos y productos de ganadería","548","Vanuatu","5510","Producción","01610","Café, verde","2013","2013","toneladas","42","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","548","Vanuatu","5510","Producción","01610","Café, verde","2014","2014","toneladas","40.62","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","548","Vanuatu","5510","Producción","01610","Café, verde","2015","2015","toneladas","31.7","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","548","Vanuatu","5510","Producción","01610","Café, verde","2016","2016","toneladas","38.11","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","548","Vanuatu","5510","Producción","01610","Café, verde","2017","2017","toneladas","36.81","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","548","Vanuatu","5510","Producción","01610","Café, verde","2018","2018","toneladas","34.94","I","Valor imputado",""
"QCL","Cultivos y productos de ganadería","548","Vanuatu","5510","Producción","01610","Café, verde","2019","2019","toneladas","36.62","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","548","Vanuatu","5510","Producción","01610","Café, verde","2020","2020","toneladas","36.12","E","Valor estimado",""
"QCL","Cultivos y productos de ganadería","548","Vanuatu","5510","Producción","01610","Café, verde","2021","2021","toneladas","35.9","E","Valor estimado",""
